fold,target_port,role,product_id,acquisition_date
Busan,Busan,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251031T095501_20251031T095526_061668_07B482_E582,20251031
Busan,Busan,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251031T095616_20251031T095641_061668_07B482_0BCC,20251031
Busan,Busan,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,20251112
Busan,Busan,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251112T095615_20251112T095640_061843_07BB43_DBA5,20251112
Busan,Busan,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251122T054127_20251122T054152_061986_07C0D6_F7BE,20251122
Busan,Busan,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251124T095500_20251124T095525_062018_07C214_828E,20251124
Busan,Busan,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251124T095615_20251124T095640_062018_07C214_78ED,20251124
Busan,Busan,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251204T054126_20251204T054151_062161_07C7AC_F97F,20251204
Busan,Busan,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251206T095458_20251206T095523_062193_07C8EB_18F6,20251206
Busan,Busan,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251206T095613_20251206T095638_062193_07C8EB_13B5,20251206
Busan,Busan,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251216T054125_20251216T054150_062336_07CE83_4CC7,20251216
Busan,Busan,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251218T095457_20251218T095522_062368_07CFBE_85B2,20251218
Busan,Busan,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251218T095612_20251218T095637_062368_07CFBE_D9B3,20251218
Busan,Busan,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251228T054123_20251228T054148_062511_07D550_B09A,20251228
Busan,Busan,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251230T095456_20251230T095521_062543_07D685_E32F,20251230
Busan,Busan,source_calibration_shadow_eval,S1A_IW_GRDH_1SDV_20251230T095611_20251230T095636_062543_07D685_8E60,20251230
Busan,Busan,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20250806T083016_20250806T083041_003549_0071C1_63F3,20250806
Busan,Busan,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20250923T083018_20250923T083043_004249_0086DF_07F5,20250923
Busan,Busan,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251005T083018_20251005T083043_004424_008C38_8E9B,20251005
Busan,Busan,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251017T083018_20251017T083043_004599_009184_9E4E,20251017
Busan,Busan,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251025T215643_20251025T215708_004724_00954D_12A7,20251025
Busan,Busan,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251104T054028_20251104T054053_004860_0099AE_A2F9,20251104
Busan,Busan,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251110T083017_20251110T083042_004949_009CA9_3A13,20251110
Busan,Busan,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251116T054027_20251116T054052_005035_009F87_5F14,20251116
Busan,Busan,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251128T054027_20251128T054052_005210_00A568_4CE6,20251128
Busan,Busan,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251204T083017_20251204T083042_005299_00A86E_347C,20251204
Busan,Busan,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251210T054026_20251210T054051_005385_00AB6C_2021,20251210
Busan,Busan,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251216T083016_20251216T083041_005474_00AE73_758D,20251216
Busan,Busan,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251222T054026_20251222T054051_005560_00B165_BF35,20251222
Busan,Busan,source_calibration_shadow_eval,S1C_IW_GRDH_1SDV_20251228T083015_20251228T083040_005649_00B479_86EE,20251228
Busan,Busan,target_adapt,S1A_IW_GRDH_1SDV_20250812T092320_20250812T092349_060501_0785D8_D733,20250812
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250101T142509_20250101T142534_057252_070AF6_8BC8,20250101
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250104T021547_20250104T021611_057288_070C5C_2B74,20250104
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250108T141656_20250108T141721_057354_070EF9_747A,20250108
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250112T055841_20250112T055906_057407_07110D_854D,20250112
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250113T142508_20250113T142533_057427_0711E2_2089,20250113
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250115T153906_20250115T153935_057456_071303_0ED7,20250115
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250115T173330_20250115T173355_057458_07130D_51CB,20250115
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250120T141655_20250120T141720_057529_0715E8_27AA,20250120
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250125T142507_20250125T142532_057602_0718D6_9C14,20250125
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250127T153906_20250127T153935_057631_0719FF_8570,20250127
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250201T141654_20250201T141719_057704_071CD3_8E9C,20250201
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250202T135247_20250202T135312_057718_071D69_2EC7,20250202
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250206T142506_20250206T142531_057777_071FC4_4425,20250206
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250211T225059_20250211T225124_057855_0722DE_45FE,20250211
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250217T055839_20250217T055904_057932_0725F5_9F4A,20250217
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250217T193335_20250217T193400_057940_072653_7401,20250217
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250218T142506_20250218T142531_057952_0726CE_AB2C,20250218
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250220T153905_20250220T153934_057981_0727FE_BF71,20250220
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250220T173328_20250220T173353_057983_07280A_D019,20250220
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250225T141654_20250225T141719_058054_072AFB_9955,20250225
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250302T142506_20250302T142531_058127_072DF2_C32F,20250302
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250310T113410_20250310T113435_058242_07329D_6109,20250310
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250314T142506_20250314T142531_058302_073505_F8D8,20250314
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250316T153905_20250316T153934_058331_073622_85D9,20250316
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250317T021545_20250317T021609_058338_073664_181C,20250317
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250317T035236_20250317T035301_058339_07366E_1A19,20250317
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250321T141654_20250321T141719_058404_07390A_3A64,20250321
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250326T142506_20250326T142531_058477_073BE1_A5C1,20250326
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250327T163005_20250327T163030_058492_073C79_EAA7,20250327
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250328T153905_20250328T153934_058506_073D15_583F,20250328
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250406T193335_20250406T193400_058640_074290_9E86,20250406
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250407T142506_20250407T142531_058652_07430E_28DD,20250407
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250409T173329_20250409T173354_058683_07444B_FA8B,20250409
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250410T021545_20250410T021609_058688_074483_D3BC,20250410
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250418T055840_20250418T055905_058807_074958_2BFC,20250418
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250418T193335_20250418T193400_058815_0749B9_7FEC,20250418
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250419T142506_20250419T142531_058827_074A34_03DC,20250419
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250421T153906_20250421T153935_058856_074B68_80A1,20250421
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250422T035237_20250422T035302_058864_074BB7_3AD7,20250422
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250501T142507_20250501T142532_059002_075153_F22D,20250501
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250502T163006_20250502T163031_059017_0751E2_680E,20250502
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250504T035237_20250504T035302_059039_0752BC_810D,20250504
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250508T141655_20250508T141720_059104_07553F_D9D1,20250508
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250513T142506_20250513T142531_059177_0757CB_F25B,20250513
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250515T153905_20250515T153934_059206_0758C3_2241,20250515
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250516T035237_20250516T035302_059214_07590C_1B74,20250516
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250525T142506_20250525T142531_059352_075DD8_6C78,20250525
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250526T163005_20250526T163030_059367_075E5F_4FCB,20250526
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250527T153905_20250527T153934_059381_075EDC_EE48,20250527
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250528T035236_20250528T035301_059389_075F25_EDE8,20250528
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250606T142505_20250606T142530_059527_0763E5_967B,20250606
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250607T163005_20250607T163030_059542_076467_C24A,20250607
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250609T021544_20250609T021608_059563_076513_C2E0,20250609
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250609T035235_20250609T035300_059564_07651D_4100,20250609
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250618T142504_20250618T142529_059702_0769DE_8658,20250618
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250619T163004_20250619T163029_059717_076A60_94E5,20250619
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250620T153903_20250620T153932_059731_076AE1_A027,20250620
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250621T021544_20250621T021607_059738_076B1D_2523,20250621
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250621T035235_20250621T035300_059739_076B27_C979,20250621
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250626T113408_20250626T113433_059817_076DDC_1C20,20250626
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250629T193333_20250629T193358_059865_076F8D_C18A,20250629
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250630T142504_20250630T142529_059877_076FF7_ED71,20250630
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250702T153903_20250702T153932_059906_0770FC_6D94,20250702
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250703T035234_20250703T035259_059914_077140_7BD6,20250703
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250703T095436_20250703T095501_059918_07715F_4982,20250703
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250708T113408_20250708T113433_059992_0773EA_C045,20250708
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250711T055837_20250711T055902_060032_077547_699B,20250711
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250713T163003_20250713T163028_060067_07767F_5920,20250713
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250714T153902_20250714T153931_060081_0776FF_25DB,20250714
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250714T173326_20250714T173351_060083_077709_FD9C,20250714
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250715T021542_20250715T021606_060088_077739_3740,20250715
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250715T035234_20250715T035259_060089_077743_FB08,20250715
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250720T113407_20250720T113432_060167_0779EF_8B2D,20250720
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250724T142503_20250724T142528_060227_077C09_9CBA,20250724
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250725T163002_20250725T163027_060242_077C8C_6445,20250725
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250726T153902_20250726T153931_060256_077D04_0826,20250726
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250727T035233_20250727T035258_060264_077D47_F0A8,20250727
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250731T141651_20250731T141716_060329_077F80_00CD,20250731
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250805T142503_20250805T142528_060402_078207_9714,20250805
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250808T035233_20250808T035258_060439_078370_CD54,20250808
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250812T092320_20250812T092349_060501_0785D8_D733,20250812
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250813T113407_20250813T113432_060517_078680_45FA,20250813
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250817T142503_20250817T142528_060577_0788DF_80F4,20250817
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250819T153902_20250819T153931_060606_078A07_42F0,20250819
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250820T035233_20250820T035258_060614_078A53_5450,20250820
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250829T142503_20250829T142528_060752_078FC4_CDEA,20250829
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250831T153902_20250831T153931_060781_0790EA_0B81,20250831
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250901T021542_20250901T021605_060788_07912C_0086,20250901
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250901T035233_20250901T035258_060789_079136_B324,20250901
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250909T055837_20250909T055902_060907_0795EC_8CC1,20250909
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250910T142503_20250910T142528_060927_0796BD_18EC,20250910
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250911T163003_20250911T163028_060942_079755_9E0D,20250911
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250912T153902_20250912T153931_060956_0797E9_52CC,20250912
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250912T173326_20250912T173351_060958_0797F4_2E8D,20250912
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250913T035234_20250913T035259_060964_079836_C838,20250913
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250917T141651_20250917T141716_061029_079AD4_BEB1,20250917
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250922T142504_20250922T142529_061102_079DC2_7207,20250922
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250924T153902_20250924T153931_061131_079EEF_95D2,20250924
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250925T021543_20250925T021606_061138_079F34_4E55,20250925
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250925T035234_20250925T035259_061139_079F3E_697B,20250925
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20250930T113407_20250930T113432_061217_07A26A_3C89,20250930
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251004T142503_20251004T142528_061277_07A4D4_B04D,20251004
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251006T153903_20251006T153932_061306_07A5FE_9B54,20251006
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251007T035234_20251007T035259_061314_07A64B_B254,20251007
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251011T141652_20251011T141717_061379_07A8EC_6D05,20251011
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251012T113408_20251012T113433_061392_07A972_E193,20251012
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251016T142504_20251016T142529_061452_07ABDD_BF78,20251016
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251017T054129_20251017T054154_061461_07AC2A_79B6,20251017
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251018T153903_20251018T153932_061481_07AD03_B243,20251018
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251019T035234_20251019T035259_061489_07AD50_1AB6,20251019
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251023T141652_20251023T141717_061554_07AFF4_3310,20251023
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251026T020728_20251026T020753_061590_07B161_3CC3,20251026
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251027T055837_20251027T055902_061607_07B211_E251,20251027
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251028T142503_20251028T142528_061627_07B2E5_AF8B,20251028
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251029T054128_20251029T054153_061636_07B333_88A6,20251029
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251030T153902_20251030T153931_061656_07B411_FB08,20251030
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251109T142503_20251109T142528_061802_07B9BD_1AE4,20251109
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251112T035233_20251112T035258_061839_07BB21_91CA,20251112
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251120T055836_20251120T055901_061957_07BFB6_DC2D,20251120
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251121T142503_20251121T142528_061977_07C08B_B3BC,20251121
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251122T054127_20251122T054152_061986_07C0D6_F7BE,20251122
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251124T035232_20251124T035257_062014_07C1F4_0DB0,20251124
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251126T225109_20251126T225134_062055_07C38B_B529,20251126
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251129T113406_20251129T113431_062092_07C503_6B6D,20251129
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251202T055835_20251202T055900_062132_07C68A_27C0,20251202
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251203T142501_20251203T142526_062152_07C75E_D213,20251203
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251204T054126_20251204T054151_062161_07C7AC_F97F,20251204
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251206T021540_20251206T021603_062188_07C8BF_E0FB,20251206
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251206T035231_20251206T035256_062189_07C8C7_B4B3,20251206
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251211T113405_20251211T113430_062267_07CBD7_A7ED,20251211
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251214T055834_20251214T055859_062307_07CD62_B45A,20251214
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251215T142500_20251215T142525_062327_07CE36_F264,20251215
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251216T054125_20251216T054150_062336_07CE83_4CC7,20251216
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251216T162959_20251216T163024_062342_07CECD_EF29,20251216
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251217T173322_20251217T173347_062358_07CF5C_3556,20251217
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251218T035230_20251218T035255_062364_07CF9A_DF33,20251218
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251222T141647_20251222T141712_062429_07D225_B5FC,20251222
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251223T113403_20251223T113428_062442_07D2AB_3284,20251223
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251223T181816_20251223T181841_062446_07D2CE_C333,20251223
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251226T055832_20251226T055857_062482_07D430_A244,20251226
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251227T142459_20251227T142524_062502_07D505_24C1,20251227
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251228T054123_20251228T054148_062511_07D550_B09A,20251228
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251230T035229_20251230T035254_062539_07D665_2BBB,20251230
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20251230T095431_20251230T095456_062543_07D685_F009,20251230
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20260104T113402_20260104T113427_062617_07D969_8415,20260104
Callao,Callao,source_fit,S1A_IW_GRDH_1SDV_20260224T055828_20260224T055853_063357_07F51A_CAA5,20260224
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250414T015728_20250414T015809_001883_0039AF_C154,20250414
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250611T055738_20250611T055803_002731_005A0C_2C37,20250611
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250614T213050_20250614T213119_002784_005B97_D06D,20250614
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250623T055738_20250623T055803_002906_005F16_6E06,20250623
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250705T055739_20250705T055804_003081_00641D_2DF0,20250705
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250720T173209_20250720T173234_003307_006AB5_D3FE,20250720
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250810T055741_20250810T055806_003606_007385_F130,20250810
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250813T213053_20250813T213122_003659_00751A_DBC8,20250813
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250814T021436_20250814T021501_003662_00752F_F0F2,20250814
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250822T055742_20250822T055806_003781_0078C6_2C32,20250822
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250824T054027_20250824T054052_003810_0079A1_4DF0,20250824
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250903T055742_20250903T055807_003956_007E04_B34B,20250903
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250905T054027_20250905T054052_003985_007ED9_EA5D,20250905
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250906T173211_20250906T173236_004007_007F7E_D39D,20250906
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250915T055742_20250915T055807_004131_008359_AA20,20250915
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250917T054028_20250917T054053_004160_00842D_7E1A,20250917
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250920T030348_20250920T030413_004202_008573_E1A5,20250920
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250920T031050_20250920T031118_004202_008574_3319,20250920
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250927T055742_20250927T055807_004306_0088A6_843A,20250927
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20250929T054028_20250929T054053_004335_008987_A32B,20250929
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20251002T031050_20251002T031117_004377_008ACD_BFF1,20251002
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20251011T054028_20251011T054053_004510_008ED9_EBA7,20251011
Callao,Callao,source_fit,S1C_IW_GRDH_1SDV_20251013T021438_20251013T021503_004537_008FA6_7629,20251013
