fold,product_id,object_id,added_class,tier,t1_status,t2_status,t1_mmsi,t2_mmsi,t1_distance_m,t1_abs_dt_s,already_in_frozen
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[14080, 5888]|det_00036",dredger,A2,unique_candidate,ambiguous,413239930,,14.24885107462524,60.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[14080, 5888]|det_00054",tug_towing,A2,unique_candidate,unique_candidate,413513140,413513140,27.245115988104008,8.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[14080, 12032]|det_00006",container_ship,A2,unique_candidate,unique_candidate,413553630,413553630,52.29996011573814,5.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[14080, 12032]|det_00054",tug_towing,A2,unique_candidate,unique_candidate,412047670,412047670,25.78691172538914,147.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[14080, 14080]|det_00007",product_chemical_tanker,A2,unique_candidate,unique_candidate,413443790,413443790,73.06008093749337,159.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[14080, 14080]|det_00016",product_chemical_tanker,A2,unique_candidate,unique_candidate,412403440,412403440,59.97708304562123,43.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[16128, 5888]|det_00021",dredger,A2,unique_candidate,ambiguous,413305190,,13.069471852602353,72.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[16128, 5888]|det_00022",dredger,A2,unique_candidate,unique_candidate,413567340,413567340,63.483364799752515,19.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[16128, 5888]|det_00048",tug_towing,A2,unique_candidate,unique_candidate,413580010,413580010,24.321828331675423,55.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[16128, 9984]|det_00001",container_ship,A2,unique_candidate,unique_candidate,413699610,413699610,103.39298293019651,20.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[16128, 14080]|det_00039",tug_towing,A2,unique_candidate,unique_candidate,413611470,413611470,28.608624454204556,150.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[16128, 16128]|det_00029",dredger,A2,unique_candidate,unique_candidate,413706030,413706030,33.03818115100136,60.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[18176, 1792]|det_00001",container_ship,A2,unique_candidate,unique_candidate,413362260,413362260,44.045305820990066,33.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[18176, 3840]|det_00001",container_ship,A2,unique_candidate,unique_candidate,477732700,477732700,32.435348472646304,172.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[18176, 5888]|det_00009",dredger,A2,unique_candidate,unique_candidate,413571490,413571490,29.639745175376838,37.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[18176, 9984]|det_00021",dredger,A2,unique_candidate,ambiguous,413401530,,42.264524283524175,81.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[18176, 9984]|det_00029",fishing_vessel,A2,unique_candidate,ambiguous,412446605,,20.40265369183654,50.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[18176, 9984]|det_00031",container_ship,A2,unique_candidate,unique_candidate,413699610,413699610,28.885525363052,20.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[18176, 16128]|det_00005",product_chemical_tanker,A2,unique_candidate,unique_candidate,413425840,413425840,51.07409326692721,79.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[18176, 16128]|det_00013",fishing_vessel,A2,unique_candidate,ambiguous,412437018,,48.237883649833755,4.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[18176, 16128]|det_00018",fishing_vessel,A2,no_candidate,unique_candidate,,412437018,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[18176, 16128]|det_00020",fishing_vessel,A2,unique_candidate,ambiguous,412448671,,39.315346063005066,60.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[18176, 16128]|det_00022",fishing_vessel,A2,unique_candidate,ambiguous,412437808,,29.25044637865151,41.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[18176, 16128]|det_00029",fishing_vessel,A2,no_candidate,unique_candidate,,412437018,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[20224, 0]|det_00001",product_chemical_tanker,A2,no_candidate,unique_candidate,,413256530,,,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[20224, 3840]|det_00023",container_ship,A2,unique_candidate,unique_candidate,413459830,413459830,8.062196363028749,49.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[20224, 7936]|det_00015",product_chemical_tanker,A2,unique_candidate,unique_candidate,413375880,413375880,75.58211777364484,45.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[20224, 7936]|det_00035",container_ship,A2,unique_candidate,unique_candidate,538009693,538009693,13.86816883207486,93.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[20224, 9984]|det_00017",fishing_vessel,A2,unique_candidate,ambiguous,412449872,,13.16666731802203,132.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[20224, 12032]|det_00006",product_chemical_tanker,A2,unique_candidate,unique_candidate,413532030,413532030,46.2083494926235,7.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[22272, 0]|det_00001",container_ship,A2,unique_candidate,unique_candidate,413692840,413692840,32.43610634264697,47.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[22272, 1792]|det_00009",container_ship,A2,unique_candidate,unique_candidate,413452980,413452980,29.537586813236373,40.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[22272, 3840]|det_00012",product_chemical_tanker,A2,no_candidate,unique_candidate,,412380960,,,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[22272, 5888]|det_00009",container_ship,A2,unique_candidate,unique_candidate,413553990,413553990,77.57831954300408,16.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[22272, 7936]|det_00023",fishing_vessel,A2,unique_candidate,unique_candidate,412949576,412949576,18.41919046107201,38.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[22272, 12032]|det_00011",fishing_vessel,A2,unique_candidate,ambiguous,412413806,,106.7718204374299,50.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[22272, 12032]|det_00012",fishing_vessel,A2,unique_candidate,ambiguous,412410191,,88.37091369105585,71.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[24320, 5888]|det_00000",container_ship,A2,unique_candidate,unique_candidate,413700520,413700520,39.324490683126164,25.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[24320, 9984]|det_00000",container_ship,A2,unique_candidate,ambiguous,636022789,,105.75778327118718,8.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VH|[24320, 16128]|det_00001",container_ship,A2,unique_candidate,unique_candidate,413384570,413384570,103.03094199575655,18.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[3840, 14080]|det_00024",tug_towing,A2,unique_candidate,unique_candidate,413289460,413289460,65.80645187579158,11.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[5888, 12032]|det_00002",container_ship,A2,unique_candidate,unique_candidate,412550840,412550840,44.490375425232024,162.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[7936, 1792]|det_00032",container_ship,A2,unique_candidate,ambiguous,413832174,,6.493718036824181,152.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[7936, 1792]|det_00034",container_ship,A2,unique_candidate,ambiguous,413830708,,24.309523208248294,11.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[7936, 1792]|det_00043",container_ship,A2,unique_candidate,ambiguous,413838236,,27.689829919040207,2.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[7936, 1792]|det_00051",container_ship,A2,unique_candidate,ambiguous,413361790,,50.312471147332765,46.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[7936, 9984]|det_00055",product_chemical_tanker,A2,unique_candidate,ambiguous,413608750,,41.63677146084846,159.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[9984, 3840]|det_00022",container_ship,A2,unique_candidate,unique_candidate,413837418,413837418,58.77605309806256,7.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[9984, 3840]|det_00027",container_ship,A2,unique_candidate,ambiguous,413832683,,37.73698727797187,68.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[9984, 3840]|det_00042",container_ship,A2,unique_candidate,ambiguous,413834918,,57.32795520064705,89.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[9984, 3840]|det_00044",container_ship,A2,unique_candidate,ambiguous,413833094,,50.73045574805324,82.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[9984, 3840]|det_00052",container_ship,A2,unique_candidate,ambiguous,413834607,,20.451234901217603,81.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[9984, 3840]|det_00056",container_ship,A2,unique_candidate,ambiguous,413775713,,42.12842010049635,96.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[9984, 3840]|det_00076",dredger,A2,unique_candidate,ambiguous,412070670,,17.87856576448025,1.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[9984, 3840]|det_00081",container_ship,A2,unique_candidate,ambiguous,413795274,,39.84534951745099,86.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[9984, 3840]|det_00133",container_ship,A2,unique_candidate,ambiguous,413794935,,19.88613811081761,168.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[9984, 3840]|det_00141",container_ship,A2,unique_candidate,ambiguous,413861342,,33.34614902527037,178.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[9984, 3840]|det_00165",container_ship,A2,unique_candidate,ambiguous,413771784,,52.564306785732256,95.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[12032, 3840]|det_00015",container_ship,A2,unique_candidate,ambiguous,413555250,,53.69451988690768,159.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[12032, 3840]|det_00065",container_ship,A2,unique_candidate,unique_candidate,413837631,413837631,70.43971947103944,19.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[12032, 3840]|det_00167",tug_towing,A2,unique_candidate,ambiguous,413848405,,16.602661351775872,59.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[12032, 5888]|det_00004",container_ship,A2,unique_candidate,ambiguous,413379920,,28.70682874397422,157.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[12032, 14080]|det_00089",product_chemical_tanker,A2,unique_candidate,unique_candidate,413443790,413443790,23.480753200670737,159.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[12032, 16128]|det_00031",product_chemical_tanker,A2,unique_candidate,unique_candidate,413254620,413254620,60.838922406657495,83.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[14080, 3840]|det_00046",tug_towing,A2,unique_candidate,unique_candidate,412047610,412047610,11.008811276034493,10.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[14080, 3840]|det_00063",tug_towing,A2,unique_candidate,ambiguous,413348150,,21.263231413461448,,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[14080, 12032]|det_00003",container_ship,A2,unique_candidate,unique_candidate,413553630,413553630,72.97604045653856,5.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[14080, 14080]|det_00020",product_chemical_tanker,A2,unique_candidate,unique_candidate,412403440,412403440,44.679963776556185,43.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[16128, 5888]|det_00000",dredger,A2,unique_candidate,ambiguous,412379280,,149.3707695157993,142.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[16128, 5888]|det_00027",dredger,A2,unique_candidate,ambiguous,413305190,,10.698900332170517,72.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[16128, 5888]|det_00042",dredger,A2,unique_candidate,ambiguous,413367960,,36.68592065772331,121.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[16128, 5888]|det_00048",tug_towing,A2,unique_candidate,unique_candidate,413391760,413391760,36.34596955157864,86.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[16128, 12032]|det_00009",container_ship,A2,unique_candidate,unique_candidate,412373190,412373190,65.99799656788252,149.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[16128, 12032]|det_00013",container_ship,A2,no_candidate,unique_candidate,,413210070,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[16128, 12032]|det_00019",container_ship,A2,no_candidate,unique_candidate,,412051450,,,0
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[16128, 14080]|det_00045",tug_towing,A2,unique_candidate,unique_candidate,413611470,413611470,22.006193304854598,150.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[18176, 1792]|det_00001",container_ship,A2,unique_candidate,unique_candidate,413362260,413362260,47.50371195352123,33.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[18176, 3840]|det_00011",container_ship,A2,unique_candidate,unique_candidate,477201600,477201600,65.2205608521225,19.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[18176, 3840]|det_00015",container_ship,A2,unique_candidate,unique_candidate,413701250,413701250,42.4843739656057,144.0,1
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[18176, 3840]|det_00025",container_ship,A2,unique_candidate,unique_candidate,477800200,477800200,141.07690125816305,124.0,0
Rotterdam,S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B,"S1A_IW_GRDH_1SDV_20251112T095500_20251112T095525_061843_07BB43_791B|VV|[18176, 5888]|det_00020",container_ship,A2,unique_candidate,unique_candidate,477800200,477800200,68.00606820086895,124.0,0
